,name,title,rating,date,text,helpful_vote
70,Yogesh,Received the protein powder which was going to expire in 2 months only.,1,27-Jan-22,"Beware. I purchased this protein powder which has only 2 month left to expire. I couldn't use this product. I didn't see this first, and only noticed it once some one from my family mentioned this specifically that I was drinking expired protein.",
71,Mrityunjay Pandey,Bloating and Constipation,1,20-Jul-22,"After using for more than a month : Will not recommend it. It's not that usefull. Took it with Milk, tried taking small amound, did everything but it always caused bloating and constipation.",
72,Amazon Customer,"Old stock, tastes bitter, very unlike usual",1,3-Jan-21,I have bought this product from Amazon before and I??e been using it for a couple of years now. This time the Taste and texture were not like usual. Tastes bitter and left flour like grains after mixing. Either the product is disintegrated because it is old stock or something else is wrong.,
73,Naveen,Sweet saliva after consuming,1,25-Oct-20,"I had brought other flavors of on gold earlier and everyone was superb, but this product i got was authenticated but an hour after consuming, saliva turns sweety and that taste last for 4-5 hours, i think they added some low quality sweetener because i never felt like this in previous packs! I don't how we can decide which whey is good and which contains impurities!",
74,Viraj,Fake Product | Pathetic Service,5,26-Oct-19,"-Fake product (transparent scoop, no authentication message, peculiar smell and colour)- Amazon redirects claims to the manufacturer, Glanbia-Glanbia's customer care does not care and defends every claim made on the product, despite sending emails with relevant proofsAvoid buying unless you want to face disappointment from both Amazon and Glanbia. I will be discarding the product as it's not advisable to consume tampered edible products of any kind.",
75,Pranjal,Opened and used,1,27-Dec-20,"I ordered it from coudtail India but still, I got a faulty product. product was authentic but the inner seal was not there and the product was also used although I easily returned it's very disappointing to face such issues with such reputed dealers.",
76,Amazon Customer,Fake product,1,4-Oct-21,"The media could not be loaded.
                



?Absolutely horrible experience. This is the first time I got a fake product by Amazon I don?? think it?? verified and the seal is was not already there, Best is really bad I didn?? expect this from Amazon.",
77,AmazonCustomer,I Could see the difference,5,4-Jan-22,Good taste. Most important is genuine product. I could check whether the product is genuine or not on their website pretty easily. Genuine product and delivered in 1 day.  Expensive but I can see improvement in my workout,
78,Riyaz,Worst packaging ever I've seen ever.,1,23-May-19,first I ordered this item and item came with no packaging.  I've used the same product from purchased from USA directly and this one taste completely different from previous one.Color of this and the previously used ON Whey is different. mix-ability of this whey is very less.And I've strong doubt the authenticity of this product.,
79,Vikram singh,Fake product,1,11-Sep-18,Got fake product ....On the box instead of 29 servings ...28 servings is written on the box ....,
80,Anuj Srivastava,Best Available Whey Protein in market,5,7-Mar-22,"Loves the absorbing tendency, fill up ypur protein deficiency in just one scoop.I have just started gym and after using it for several days i feel the difference indeed.Shake it up with water for better results.",
81,Sarang Gadgil,Old product,1,23-Jan-21,"ON nutrition itself is best in class.But what I received was manufactured in July 2019. Expiry is July 2021.Though product is not expired, it is One and falf year old already. They should send newer products.Return initiated...Buy from store where you can see the manufacturing and expiry date and then buy.",
82,gurpreet singh,"fake product, amazon customer care refused to refund and asked to throw it away and buy another one",1,19-Sep-21,"there is no importer sticker and amazon hade hide the importer name on their website, they are saying importer is glanbia and even if glanbia confirms if product is fake they will no refund",
83,Ronak Katta,Check the scoop color and markation,1,11 April 2021,I bought ON Gold Standard 100% WHEY PROTEIN POWDER from Amazon and importer was Glanbia.When I unboxed it I found white scoop with no ON markation on it rather than golden scoop with ON markation and also it was forming lumps when mixed with cold milk with spoon. I think it is a fake product.,
84,Saud Gangrekar,Fake product...,1,30-Nov-18,"It's totally Fake product, It is an indian manufactured product.. The original product is manufactured in U.S.. See the green dot??upside of WHEY IT IS the symbol of FSSAI product it means it is an indian product..I have shared one more pic it's difference btn original and fake.. I'll suggest u all plzz dont by this product its totally fake...",
